region,trips,time
region_1229,429.0,2016-06-25 11:00:00
region_1390,16.0,2016-06-25 12:00:00
region_1389,16.0,2016-06-25 12:00:00
region_1388,28.0,2016-06-25 12:00:00
region_1387,27.0,2016-06-25 12:00:00
region_1386,30.0,2016-06-25 12:00:00
region_1385,251.0,2016-06-25 12:00:00
region_1384,525.0,2016-06-25 12:00:00
region_1383,228.0,2016-06-25 12:00:00
region_1382,22.0,2016-06-25 12:00:00
region_1380,6.0,2016-06-25 12:00:00
region_1331,55.0,2016-06-25 12:00:00
region_1377,5.0,2016-06-25 12:00:00
region_1376,17.0,2016-06-25 12:00:00
region_1339,10.0,2016-06-25 12:00:00
region_1338,24.0,2016-06-25 12:00:00
region_1337,106.0,2016-06-25 12:00:00
region_1336,132.0,2016-06-25 12:00:00
region_1335,87.0,2016-06-25 12:00:00
region_1334,541.0,2016-06-25 12:00:00
region_1333,532.0,2016-06-25 12:00:00
region_1332,448.0,2016-06-25 12:00:00
region_1426,4.0,2016-06-25 12:00:00
region_1378,8.0,2016-06-25 12:00:00
region_1431,35.0,2016-06-25 12:00:00
region_1530,9.0,2016-06-25 12:00:00
region_1435,10.0,2016-06-25 12:00:00
region_1327,23.0,2016-06-25 12:00:00
region_2119,68.0,2016-06-25 12:00:00
region_2118,200.0,2016-06-25 12:00:00
region_2069,9.0,2016-06-25 12:00:00
region_2068,120.0,2016-06-25 12:00:00
region_1783,132.0,2016-06-25 12:00:00
region_1734,197.0,2016-06-25 12:00:00
region_1733,11.0,2016-06-25 12:00:00
region_1684,4.0,2016-06-25 12:00:00
region_1630,6.0,2016-06-25 12:00:00
region_1434,9.0,2016-06-25 12:00:00
region_1580,5.0,2016-06-25 12:00:00
region_1532,7.0,2016-06-25 12:00:00
region_1483,16.0,2016-06-25 12:00:00
region_1482,11.0,2016-06-25 12:00:00
region_1480,8.0,2016-06-25 12:00:00
region_1442,7.0,2016-06-25 12:00:00
region_1441,9.0,2016-06-25 12:00:00
region_1439,3.0,2016-06-25 12:00:00
region_1438,15.0,2016-06-25 12:00:00
region_1437,35.0,2016-06-25 12:00:00
region_1436,34.0,2016-06-25 12:00:00
region_1533,9.0,2016-06-25 12:00:00
region_1326,27.0,2016-06-25 12:00:00
region_2168,0.0,2016-06-25 12:00:00
region_1286,265.0,2016-06-25 12:00:00
region_1182,600.0,2016-06-25 12:00:00
region_1181,985.0,2016-06-25 12:00:00
region_1180,785.0,2016-06-25 12:00:00
region_1179,579.0,2016-06-25 12:00:00
region_1178,611.0,2016-06-25 12:00:00
region_1177,341.0,2016-06-25 12:00:00
region_1176,20.0,2016-06-25 12:00:00
region_1175,13.0,2016-06-25 12:00:00
region_1174,22.0,2016-06-25 12:00:00
region_1173,23.0,2016-06-25 12:00:00
region_1183,104.0,2016-06-25 12:00:00
region_1172,6.0,2016-06-25 12:00:00
region_1131,276.0,2016-06-25 12:00:00
region_1130,644.0,2016-06-25 12:00:00
region_1129,487.0,2016-06-25 12:00:00
region_1128,369.0,2016-06-25 12:00:00
region_1127,382.0,2016-06-25 12:00:00
region_1126,403.0,2016-06-25 12:00:00
region_1125,113.0,2016-06-25 12:00:00
region_1077,171.0,2016-06-25 12:00:00
region_1076,255.0,2016-06-25 12:00:00
region_1075,205.0,2016-06-25 12:00:00
region_1132,172.0,2016-06-25 12:00:00
region_1184,26.0,2016-06-25 12:00:00
region_1287,85.0,2016-06-25 12:00:00
region_1222,6.0,2016-06-25 12:00:00
region_1285,375.0,2016-06-25 12:00:00
region_1284,156.0,2016-06-25 12:00:00
region_1283,437.0,2016-06-25 12:00:00
region_1282,1242.0,2016-06-25 12:00:00
region_1281,776.0,2016-06-25 12:00:00
region_1280,224.0,2016-06-25 12:00:00
region_1221,7.0,2016-06-25 12:00:00
region_1278,18.0,2016-06-25 12:00:00
region_1274,5.0,2016-06-25 12:00:00
region_1273,11.0,2016-06-25 12:00:00
region_1272,13.0,2016-06-25 12:00:00
region_1279,44.0,2016-06-25 12:00:00
region_1234,503.0,2016-06-25 12:00:00
region_1235,229.0,2016-06-25 12:00:00
region_1224,34.0,2016-06-25 12:00:00
region_1225,6.0,2016-06-25 12:00:00
region_1227,176.0,2016-06-25 12:00:00
region_1228,385.0,2016-06-25 12:00:00
region_1223,18.0,2016-06-25 12:00:00
region_1230,748.0,2016-06-25 12:00:00
region_1231,875.0,2016-06-25 12:00:00
region_1232,1058.0,2016-06-25 12:00:00
region_1233,775.0,2016-06-25 12:00:00
region_1229,491.0,2016-06-25 12:00:00
region_1389,13.0,2016-06-25 13:00:00
region_1388,22.0,2016-06-25 13:00:00
region_1387,40.0,2016-06-25 13:00:00
region_1386,31.0,2016-06-25 13:00:00
region_1385,224.0,2016-06-25 13:00:00
region_1384,566.0,2016-06-25 13:00:00
region_1383,260.0,2016-06-25 13:00:00
region_1382,23.0,2016-06-25 13:00:00
region_1380,8.0,2016-06-25 13:00:00
region_1378,8.0,2016-06-25 13:00:00
region_1327,24.0,2016-06-25 13:00:00
region_1376,7.0,2016-06-25 13:00:00
region_1339,12.0,2016-06-25 13:00:00
region_1338,16.0,2016-06-25 13:00:00
region_1337,95.0,2016-06-25 13:00:00
region_1336,109.0,2016-06-25 13:00:00
region_1335,95.0,2016-06-25 13:00:00
region_1334,534.0,2016-06-25 13:00:00
region_1333,530.0,2016-06-25 13:00:00
region_1332,496.0,2016-06-25 13:00:00
region_1331,46.0,2016-06-25 13:00:00
region_1390,10.0,2016-06-25 13:00:00
region_1377,10.0,2016-06-25 13:00:00
region_1426,2.0,2016-06-25 13:00:00
region_1530,10.0,2016-06-25 13:00:00
region_1434,10.0,2016-06-25 13:00:00
region_1326,19.0,2016-06-25 13:00:00
region_2119,132.0,2016-06-25 13:00:00
region_2118,170.0,2016-06-25 13:00:00
region_2069,11.0,2016-06-25 13:00:00
region_2068,103.0,2016-06-25 13:00:00
region_1783,100.0,2016-06-25 13:00:00
region_1734,177.0,2016-06-25 13:00:00
region_1733,6.0,2016-06-25 13:00:00
region_1684,0.0,2016-06-25 13:00:00
region_1630,5.0,2016-06-25 13:00:00
region_1580,3.0,2016-06-25 13:00:00
region_1533,10.0,2016-06-25 13:00:00
region_1532,4.0,2016-06-25 13:00:00
region_1483,10.0,2016-06-25 13:00:00
region_1482,10.0,2016-06-25 13:00:00
region_1480,10.0,2016-06-25 13:00:00
region_1442,4.0,2016-06-25 13:00:00
region_1441,4.0,2016-06-25 13:00:00
region_1439,8.0,2016-06-25 13:00:00
region_1438,9.0,2016-06-25 13:00:00
region_1437,19.0,2016-06-25 13:00:00
region_1436,32.0,2016-06-25 13:00:00
region_1435,6.0,2016-06-25 13:00:00
region_1431,29.0,2016-06-25 13:00:00
region_2168,0.0,2016-06-25 13:00:00
region_1287,73.0,2016-06-25 13:00:00
region_1285,380.0,2016-06-25 13:00:00
region_1182,613.0,2016-06-25 13:00:00
region_1181,1119.0,2016-06-25 13:00:00
region_1180,752.0,2016-06-25 13:00:00
region_1179,712.0,2016-06-25 13:00:00
region_1178,658.0,2016-06-25 13:00:00
region_1177,419.0,2016-06-25 13:00:00
region_1176,20.0,2016-06-25 13:00:00
region_1175,11.0,2016-06-25 13:00:00
region_1174,22.0,2016-06-25 13:00:00
region_1172,3.0,2016-06-25 13:00:00
region_1183,98.0,2016-06-25 13:00:00
region_1132,110.0,2016-06-25 13:00:00
region_1130,713.0,2016-06-25 13:00:00
region_1129,557.0,2016-06-25 13:00:00
region_1128,400.0,2016-06-25 13:00:00
region_1127,381.0,2016-06-25 13:00:00
region_1126,362.0,2016-06-25 13:00:00
region_1125,128.0,2016-06-25 13:00:00
region_1077,146.0,2016-06-25 13:00:00
region_1076,229.0,2016-06-25 13:00:00
region_1075,159.0,2016-06-25 13:00:00
region_1286,273.0,2016-06-25 13:00:00
region_1131,236.0,2016-06-25 13:00:00
region_1184,29.0,2016-06-25 13:00:00
region_1173,22.0,2016-06-25 13:00:00
region_1222,10.0,2016-06-25 13:00:00
region_1221,15.0,2016-06-25 13:00:00
region_1283,303.0,2016-06-25 13:00:00
region_1282,1194.0,2016-06-25 13:00:00
region_1281,882.0,2016-06-25 13:00:00
region_1280,236.0,2016-06-25 13:00:00
region_1279,35.0,2016-06-25 13:00:00
region_1278,20.0,2016-06-25 13:00:00
region_1274,7.0,2016-06-25 13:00:00
region_1273,13.0,2016-06-25 13:00:00
region_1272,11.0,2016-06-25 13:00:00
region_1235,223.0,2016-06-25 13:00:00
region_1284,151.0,2016-06-25 13:00:00
region_1233,767.0,2016-06-25 13:00:00
region_1234,483.0,2016-06-25 13:00:00
region_1224,40.0,2016-06-25 13:00:00
region_1225,7.0,2016-06-25 13:00:00
region_1227,194.0,2016-06-25 13:00:00
region_1228,399.0,2016-06-25 13:00:00
region_1223,29.0,2016-06-25 13:00:00
region_1230,875.0,2016-06-25 13:00:00
region_1231,973.0,2016-06-25 13:00:00
region_1232,1026.0,2016-06-25 13:00:00
region_1229,563.0,2016-06-25 13:00:00
region_1380,15.0,2016-06-25 14:00:00
region_1389,9.0,2016-06-25 14:00:00
region_1388,37.0,2016-06-25 14:00:00
region_1387,35.0,2016-06-25 14:00:00
region_1386,31.0,2016-06-25 14:00:00
region_1385,205.0,2016-06-25 14:00:00
region_1384,401.0,2016-06-25 14:00:00
region_1390,14.0,2016-06-25 14:00:00
region_1383,218.0,2016-06-25 14:00:00
region_1382,33.0,2016-06-25 14:00:00
region_1378,11.0,2016-06-25 14:00:00
region_1337,93.0,2016-06-25 14:00:00
region_1376,9.0,2016-06-25 14:00:00
region_1339,12.0,2016-06-25 14:00:00
region_1338,22.0,2016-06-25 14:00:00
region_1336,84.0,2016-06-25 14:00:00
region_1335,56.0,2016-06-25 14:00:00
region_1334,438.0,2016-06-25 14:00:00
region_1333,399.0,2016-06-25 14:00:00
region_1332,350.0,2016-06-25 14:00:00
region_1331,46.0,2016-06-25 14:00:00
region_1426,3.0,2016-06-25 14:00:00
region_1377,9.0,2016-06-25 14:00:00
region_1431,25.0,2016-06-25 14:00:00
region_1327,34.0,2016-06-25 14:00:00
region_1435,8.0,2016-06-25 14:00:00
region_2119,177.0,2016-06-25 14:00:00
region_2118,232.0,2016-06-25 14:00:00
region_2069,17.0,2016-06-25 14:00:00
region_2068,129.0,2016-06-25 14:00:00
region_1783,70.0,2016-06-25 14:00:00
region_1734,167.0,2016-06-25 14:00:00
region_1733,7.0,2016-06-25 14:00:00
region_1684,0.0,2016-06-25 14:00:00
region_1630,5.0,2016-06-25 14:00:00
region_1580,2.0,2016-06-25 14:00:00
region_1434,3.0,2016-06-25 14:00:00
region_1533,17.0,2016-06-25 14:00:00
region_1530,13.0,2016-06-25 14:00:00
region_1483,15.0,2016-06-25 14:00:00
region_1482,10.0,2016-06-25 14:00:00
region_1480,11.0,2016-06-25 14:00:00
region_1442,4.0,2016-06-25 14:00:00
region_1441,2.0,2016-06-25 14:00:00
region_1439,7.0,2016-06-25 14:00:00
region_1438,8.0,2016-06-25 14:00:00
region_1437,40.0,2016-06-25 14:00:00
region_1436,46.0,2016-06-25 14:00:00
region_1532,7.0,2016-06-25 14:00:00
region_1326,23.0,2016-06-25 14:00:00
region_2168,1.0,2016-06-25 14:00:00
region_1286,229.0,2016-06-25 14:00:00
region_1182,571.0,2016-06-25 14:00:00
region_1181,882.0,2016-06-25 14:00:00
region_1180,686.0,2016-06-25 14:00:00
region_1179,662.0,2016-06-25 14:00:00
region_1178,590.0,2016-06-25 14:00:00
region_1177,376.0,2016-06-25 14:00:00
region_1176,39.0,2016-06-25 14:00:00
region_1175,22.0,2016-06-25 14:00:00
region_1174,27.0,2016-06-25 14:00:00
region_1173,28.0,2016-06-25 14:00:00
region_1183,93.0,2016-06-25 14:00:00
region_1172,2.0,2016-06-25 14:00:00
region_1131,229.0,2016-06-25 14:00:00
region_1130,678.0,2016-06-25 14:00:00
region_1129,490.0,2016-06-25 14:00:00
region_1128,395.0,2016-06-25 14:00:00
region_1127,376.0,2016-06-25 14:00:00
region_1126,315.0,2016-06-25 14:00:00
region_1125,131.0,2016-06-25 14:00:00
region_1077,143.0,2016-06-25 14:00:00
region_1076,194.0,2016-06-25 14:00:00
region_1075,122.0,2016-06-25 14:00:00
region_1132,75.0,2016-06-25 14:00:00
region_1184,16.0,2016-06-25 14:00:00
region_1287,66.0,2016-06-25 14:00:00
region_1222,22.0,2016-06-25 14:00:00
region_1285,271.0,2016-06-25 14:00:00
region_1284,97.0,2016-06-25 14:00:00
region_1283,237.0,2016-06-25 14:00:00
region_1282,801.0,2016-06-25 14:00:00
region_1281,703.0,2016-06-25 14:00:00
region_1280,245.0,2016-06-25 14:00:00
region_1279,39.0,2016-06-25 14:00:00
region_1278,11.0,2016-06-25 14:00:00
region_1274,15.0,2016-06-25 14:00:00
region_1273,25.0,2016-06-25 14:00:00
region_1272,12.0,2016-06-25 14:00:00
region_1221,8.0,2016-06-25 14:00:00
region_1234,371.0,2016-06-25 14:00:00
region_1233,568.0,2016-06-25 14:00:00
region_1232,776.0,2016-06-25 14:00:00
region_1231,741.0,2016-06-25 14:00:00
region_1230,760.0,2016-06-25 14:00:00
region_1229,530.0,2016-06-25 14:00:00
region_1228,423.0,2016-06-25 14:00:00
region_1227,197.0,2016-06-25 14:00:00
region_1225,3.0,2016-06-25 14:00:00
region_1224,46.0,2016-06-25 14:00:00
region_1223,26.0,2016-06-25 14:00:00
region_1235,156.0,2016-06-25 14:00:00
region_1383,170.0,2016-06-25 15:00:00
region_1384,442.0,2016-06-25 15:00:00
region_1385,187.0,2016-06-25 15:00:00
region_1386,39.0,2016-06-25 15:00:00
region_1426,7.0,2016-06-25 15:00:00
region_1388,52.0,2016-06-25 15:00:00
region_1389,20.0,2016-06-25 15:00:00
region_1390,19.0,2016-06-25 15:00:00
region_1382,23.0,2016-06-25 15:00:00
region_1387,47.0,2016-06-25 15:00:00
region_1380,21.0,2016-06-25 15:00:00
region_1336,79.0,2016-06-25 15:00:00
region_1376,23.0,2016-06-25 15:00:00
region_1339,20.0,2016-06-25 15:00:00
region_1338,28.0,2016-06-25 15:00:00
region_1337,104.0,2016-06-25 15:00:00
region_1335,41.0,2016-06-25 15:00:00
region_1334,330.0,2016-06-25 15:00:00
region_1333,387.0,2016-06-25 15:00:00
region_1332,364.0,2016-06-25 15:00:00
region_1331,47.0,2016-06-25 15:00:00
region_1431,47.0,2016-06-25 15:00:00
region_1378,12.0,2016-06-25 15:00:00
region_1434,11.0,2016-06-25 15:00:00
region_1532,9.0,2016-06-25 15:00:00
region_1436,43.0,2016-06-25 15:00:00
region_2168,0.0,2016-06-25 15:00:00
region_2119,193.0,2016-06-25 15:00:00
region_2118,160.0,2016-06-25 15:00:00
region_2069,9.0,2016-06-25 15:00:00
region_2068,136.0,2016-06-25 15:00:00
region_1783,129.0,2016-06-25 15:00:00
region_1734,222.0,2016-06-25 15:00:00
region_1733,9.0,2016-06-25 15:00:00
region_1684,0.0,2016-06-25 15:00:00
region_1630,12.0,2016-06-25 15:00:00
region_1435,10.0,2016-06-25 15:00:00
region_1580,9.0,2016-06-25 15:00:00
region_1327,40.0,2016-06-25 15:00:00
region_1530,16.0,2016-06-25 15:00:00
region_1483,7.0,2016-06-25 15:00:00
region_1482,11.0,2016-06-25 15:00:00
region_1480,5.0,2016-06-25 15:00:00
region_1442,10.0,2016-06-25 15:00:00
region_1441,2.0,2016-06-25 15:00:00
region_1439,12.0,2016-06-25 15:00:00
region_1438,12.0,2016-06-25 15:00:00
region_1437,34.0,2016-06-25 15:00:00
region_1533,10.0,2016-06-25 15:00:00
region_1326,46.0,2016-06-25 15:00:00
region_1377,10.0,2016-06-25 15:00:00
region_1286,222.0,2016-06-25 15:00:00
region_1183,114.0,2016-06-25 15:00:00
region_1182,654.0,2016-06-25 15:00:00
region_1181,901.0,2016-06-25 15:00:00
region_1180,706.0,2016-06-25 15:00:00
region_1179,724.0,2016-06-25 15:00:00
region_1178,703.0,2016-06-25 15:00:00
region_1177,453.0,2016-06-25 15:00:00
region_1176,46.0,2016-06-25 15:00:00
region_1175,22.0,2016-06-25 15:00:00
region_1174,46.0,2016-06-25 15:00:00
region_1173,33.0,2016-06-25 15:00:00
region_1172,3.0,2016-06-25 15:00:00
region_1132,66.0,2016-06-25 15:00:00
region_1131,262.0,2016-06-25 15:00:00
region_1130,799.0,2016-06-25 15:00:00
region_1129,664.0,2016-06-25 15:00:00
region_1128,486.0,2016-06-25 15:00:00
region_1127,374.0,2016-06-25 15:00:00
region_1126,287.0,2016-06-25 15:00:00
region_1125,97.0,2016-06-25 15:00:00
region_1077,129.0,2016-06-25 15:00:00
region_1076,166.0,2016-06-25 15:00:00
region_1287,65.0,2016-06-25 15:00:00
region_1184,18.0,2016-06-25 15:00:00
region_1221,10.0,2016-06-25 15:00:00
region_1075,160.0,2016-06-25 15:00:00
region_1223,29.0,2016-06-25 15:00:00
region_1222,8.0,2016-06-25 15:00:00
region_1284,83.0,2016-06-25 15:00:00
region_1283,223.0,2016-06-25 15:00:00
region_1282,795.0,2016-06-25 15:00:00
region_1281,718.0,2016-06-25 15:00:00
region_1280,236.0,2016-06-25 15:00:00
region_1279,50.0,2016-06-25 15:00:00
region_1278,23.0,2016-06-25 15:00:00
region_1274,11.0,2016-06-25 15:00:00
region_1273,32.0,2016-06-25 15:00:00
region_1272,13.0,2016-06-25 15:00:00
region_1285,298.0,2016-06-25 15:00:00
region_1235,178.0,2016-06-25 15:00:00
region_1234,408.0,2016-06-25 15:00:00
region_1233,694.0,2016-06-25 15:00:00
region_1232,972.0,2016-06-25 15:00:00
region_1231,714.0,2016-06-25 15:00:00
region_1230,792.0,2016-06-25 15:00:00
region_1229,555.0,2016-06-25 15:00:00
region_1228,516.0,2016-06-25 15:00:00
region_1227,227.0,2016-06-25 15:00:00
region_1225,5.0,2016-06-25 15:00:00
region_1224,45.0,2016-06-25 15:00:00
region_1382,9.0,2016-06-25 16:00:00
region_1383,159.0,2016-06-25 16:00:00
region_1384,429.0,2016-06-25 16:00:00
region_1385,199.0,2016-06-25 16:00:00
region_1390,28.0,2016-06-25 16:00:00
region_1387,46.0,2016-06-25 16:00:00
region_1388,44.0,2016-06-25 16:00:00
region_1389,23.0,2016-06-25 16:00:00
region_1386,32.0,2016-06-25 16:00:00
region_1380,16.0,2016-06-25 16:00:00
region_1338,33.0,2016-06-25 16:00:00
region_1377,17.0,2016-06-25 16:00:00
region_1376,27.0,2016-06-25 16:00:00
region_1339,20.0,2016-06-25 16:00:00
region_1331,44.0,2016-06-25 16:00:00
region_1337,104.0,2016-06-25 16:00:00
region_1336,72.0,2016-06-25 16:00:00
region_1335,30.0,2016-06-25 16:00:00
region_1334,271.0,2016-06-25 16:00:00
region_1333,377.0,2016-06-25 16:00:00
region_1332,344.0,2016-06-25 16:00:00
region_1426,13.0,2016-06-25 16:00:00
region_1378,12.0,2016-06-25 16:00:00
region_1431,31.0,2016-06-25 16:00:00
region_1530,19.0,2016-06-25 16:00:00
region_1435,10.0,2016-06-25 16:00:00
region_1327,56.0,2016-06-25 16:00:00
region_2119,109.0,2016-06-25 16:00:00
region_2118,150.0,2016-06-25 16:00:00
region_2069,1.0,2016-06-25 16:00:00
region_2068,118.0,2016-06-25 16:00:00
region_1783,33.0,2016-06-25 16:00:00
region_1734,253.0,2016-06-25 16:00:00
region_1733,6.0,2016-06-25 16:00:00
region_1684,0.0,2016-06-25 16:00:00
region_1630,6.0,2016-06-25 16:00:00
region_1434,2.0,2016-06-25 16:00:00
region_1580,3.0,2016-06-25 16:00:00
region_1532,11.0,2016-06-25 16:00:00
region_1483,13.0,2016-06-25 16:00:00
region_1482,15.0,2016-06-25 16:00:00
region_1480,9.0,2016-06-25 16:00:00
region_1442,12.0,2016-06-25 16:00:00
region_1441,5.0,2016-06-25 16:00:00
region_1439,11.0,2016-06-25 16:00:00
region_1438,23.0,2016-06-25 16:00:00
region_1437,39.0,2016-06-25 16:00:00
region_1436,34.0,2016-06-25 16:00:00
region_1533,18.0,2016-06-25 16:00:00
region_1326,52.0,2016-06-25 16:00:00
region_2168,0.0,2016-06-25 16:00:00
region_1286,239.0,2016-06-25 16:00:00
region_1182,804.0,2016-06-25 16:00:00
region_1181,984.0,2016-06-25 16:00:00
region_1180,754.0,2016-06-25 16:00:00
region_1179,790.0,2016-06-25 16:00:00
region_1178,814.0,2016-06-25 16:00:00
region_1177,541.0,2016-06-25 16:00:00
region_1176,32.0,2016-06-25 16:00:00
region_1175,24.0,2016-06-25 16:00:00
region_1174,34.0,2016-06-25 16:00:00
region_1173,31.0,2016-06-25 16:00:00
region_1183,139.0,2016-06-25 16:00:00
region_1172,9.0,2016-06-25 16:00:00
region_1131,274.0,2016-06-25 16:00:00
region_1130,857.0,2016-06-25 16:00:00
region_1129,791.0,2016-06-25 16:00:00
region_1128,593.0,2016-06-25 16:00:00
region_1127,434.0,2016-06-25 16:00:00
region_1126,307.0,2016-06-25 16:00:00
region_1125,99.0,2016-06-25 16:00:00
region_1077,137.0,2016-06-25 16:00:00
region_1076,170.0,2016-06-25 16:00:00
region_1075,138.0,2016-06-25 16:00:00
region_1132,30.0,2016-06-25 16:00:00
region_1184,17.0,2016-06-25 16:00:00
region_1287,84.0,2016-06-25 16:00:00
region_1222,28.0,2016-06-25 16:00:00
region_1285,409.0,2016-06-25 16:00:00
region_1284,93.0,2016-06-25 16:00:00
region_1283,226.0,2016-06-25 16:00:00
region_1282,794.0,2016-06-25 16:00:00
region_1281,731.0,2016-06-25 16:00:00
region_1280,207.0,2016-06-25 16:00:00
region_1221,8.0,2016-06-25 16:00:00
region_1278,27.0,2016-06-25 16:00:00
region_1274,22.0,2016-06-25 16:00:00
region_1273,36.0,2016-06-25 16:00:00
region_1272,17.0,2016-06-25 16:00:00
region_1279,68.0,2016-06-25 16:00:00
region_1234,477.0,2016-06-25 16:00:00
region_1235,140.0,2016-06-25 16:00:00
region_1224,43.0,2016-06-25 16:00:00
region_1225,12.0,2016-06-25 16:00:00
region_1227,291.0,2016-06-25 16:00:00
region_1228,686.0,2016-06-25 16:00:00
region_1223,27.0,2016-06-25 16:00:00
region_1230,952.0,2016-06-25 16:00:00
region_1231,876.0,2016-06-25 16:00:00
region_1232,1323.0,2016-06-25 16:00:00
region_1233,723.0,2016-06-25 16:00:00
region_1229,628.0,2016-06-25 16:00:00
region_1390,24.0,2016-06-25 17:00:00
region_1389,21.0,2016-06-25 17:00:00
region_1388,29.0,2016-06-25 17:00:00
region_1387,48.0,2016-06-25 17:00:00
region_1386,27.0,2016-06-25 17:00:00
region_1385,141.0,2016-06-25 17:00:00
region_1384,394.0,2016-06-25 17:00:00
region_1383,130.0,2016-06-25 17:00:00
region_1382,15.0,2016-06-25 17:00:00
region_1380,21.0,2016-06-25 17:00:00
region_1331,43.0,2016-06-25 17:00:00
region_1377,32.0,2016-06-25 17:00:00
region_1376,47.0,2016-06-25 17:00:00
region_1339,21.0,2016-06-25 17:00:00
region_1338,20.0,2016-06-25 17:00:00
region_1337,104.0,2016-06-25 17:00:00
region_1336,44.0,2016-06-25 17:00:00
region_1335,23.0,2016-06-25 17:00:00
region_1334,216.0,2016-06-25 17:00:00
region_1333,327.0,2016-06-25 17:00:00
region_1332,296.0,2016-06-25 17:00:00
region_1426,13.0,2016-06-25 17:00:00
region_1378,21.0,2016-06-25 17:00:00
region_1431,32.0,2016-06-25 17:00:00
region_1530,14.0,2016-06-25 17:00:00
region_1435,11.0,2016-06-25 17:00:00
region_1327,117.0,2016-06-25 17:00:00
region_2119,88.0,2016-06-25 17:00:00
region_2118,209.0,2016-06-25 17:00:00
region_2069,23.0,2016-06-25 17:00:00
region_2068,122.0,2016-06-25 17:00:00
region_1783,27.0,2016-06-25 17:00:00
region_1734,204.0,2016-06-25 17:00:00
region_1733,8.0,2016-06-25 17:00:00
region_1684,0.0,2016-06-25 17:00:00
region_1630,10.0,2016-06-25 17:00:00
region_1434,4.0,2016-06-25 17:00:00
region_1580,4.0,2016-06-25 17:00:00
region_1532,19.0,2016-06-25 17:00:00
region_1483,13.0,2016-06-25 17:00:00
region_1482,24.0,2016-06-25 17:00:00
region_1480,13.0,2016-06-25 17:00:00
region_1442,13.0,2016-06-25 17:00:00
region_1441,9.0,2016-06-25 17:00:00
region_1439,9.0,2016-06-25 17:00:00
region_1438,17.0,2016-06-25 17:00:00
region_1437,37.0,2016-06-25 17:00:00
region_1436,37.0,2016-06-25 17:00:00
region_1533,25.0,2016-06-25 17:00:00
region_1326,95.0,2016-06-25 17:00:00
region_2168,1.0,2016-06-25 17:00:00
region_1286,229.0,2016-06-25 17:00:00
region_1182,810.0,2016-06-25 17:00:00
region_1181,863.0,2016-06-25 17:00:00
region_1180,822.0,2016-06-25 17:00:00
region_1179,771.0,2016-06-25 17:00:00
region_1178,911.0,2016-06-25 17:00:00
region_1177,598.0,2016-06-25 17:00:00
region_1176,44.0,2016-06-25 17:00:00
region_1175,20.0,2016-06-25 17:00:00
region_1174,39.0,2016-06-25 17:00:00
region_1172,11.0,2016-06-25 17:00:00
region_1183,148.0,2016-06-25 17:00:00
region_1132,30.0,2016-06-25 17:00:00
region_1130,965.0,2016-06-25 17:00:00
region_1129,727.0,2016-06-25 17:00:00
region_1128,594.0,2016-06-25 17:00:00
region_1127,425.0,2016-06-25 17:00:00
region_1126,306.0,2016-06-25 17:00:00
region_1125,110.0,2016-06-25 17:00:00
region_1077,85.0,2016-06-25 17:00:00
region_1076,171.0,2016-06-25 17:00:00
region_1075,146.0,2016-06-25 17:00:00
region_1287,66.0,2016-06-25 17:00:00
region_1131,244.0,2016-06-25 17:00:00
region_1184,13.0,2016-06-25 17:00:00
region_1173,43.0,2016-06-25 17:00:00
region_1222,45.0,2016-06-25 17:00:00
region_1221,17.0,2016-06-25 17:00:00
region_1284,86.0,2016-06-25 17:00:00
region_1283,150.0,2016-06-25 17:00:00
region_1282,734.0,2016-06-25 17:00:00
region_1281,704.0,2016-06-25 17:00:00
region_1280,214.0,2016-06-25 17:00:00
region_1279,39.0,2016-06-25 17:00:00
region_1278,29.0,2016-06-25 17:00:00
region_1274,32.0,2016-06-25 17:00:00
region_1273,76.0,2016-06-25 17:00:00
region_1272,36.0,2016-06-25 17:00:00
region_1235,137.0,2016-06-25 17:00:00
region_1285,299.0,2016-06-25 17:00:00
region_1223,58.0,2016-06-25 17:00:00
region_1233,833.0,2016-06-25 17:00:00
region_1232,1223.0,2016-06-25 17:00:00
region_1231,977.0,2016-06-25 17:00:00
region_1230,1079.0,2016-06-25 17:00:00
region_1229,773.0,2016-06-25 17:00:00
region_1228,849.0,2016-06-25 17:00:00
region_1227,378.0,2016-06-25 17:00:00
region_1225,5.0,2016-06-25 17:00:00
region_1224,64.0,2016-06-25 17:00:00
region_1234,495.0,2016-06-25 17:00:00
region_1380,35.0,2016-06-25 18:00:00
region_1382,12.0,2016-06-25 18:00:00
region_1383,101.0,2016-06-25 18:00:00
region_1384,335.0,2016-06-25 18:00:00
region_2168,0.0,2016-06-25 18:00:00
region_1386,38.0,2016-06-25 18:00:00
region_1387,26.0,2016-06-25 18:00:00
region_1388,43.0,2016-06-25 18:00:00
region_1378,43.0,2016-06-25 18:00:00
region_1385,105.0,2016-06-25 18:00:00
region_1389,19.0,2016-06-25 18:00:00
region_1337,79.0,2016-06-25 18:00:00
region_1339,21.0,2016-06-25 18:00:00
region_1338,27.0,2016-06-25 18:00:00
region_1390,23.0,2016-06-25 18:00:00
region_1336,43.0,2016-06-25 18:00:00
region_1335,12.0,2016-06-25 18:00:00
region_1334,136.0,2016-06-25 18:00:00
region_1333,267.0,2016-06-25 18:00:00
region_1332,262.0,2016-06-25 18:00:00
region_1331,33.0,2016-06-25 18:00:00
region_1327,180.0,2016-06-25 18:00:00
